"age","workclass","education_num","marital_status","occupation","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
23,"1",10,"2","0","1","1",0,0,24,"1","0"
41,"1",9,"0","0","4","1",0,0,40,"0","0"
26,"1",10,"0","3","4","0",2407,0,50,"0","0"
30,"3",10,"2","0","4","0",0,0,40,"0","0"
42,"1",10,"0","11","4","0",0,0,40,"0","1"
35,"1",9,"1","3","4","1",0,0,40,"0","0"
28,"1",13,"2","9","4","0",0,0,18,"0","0"
29,"1",10,"1","12","4","1",0,0,40,"0","0"
21,"1",10,"0","0","4","1",0,0,15,"0","0"
48,"3",14,"1","9","4","0",0,0,40,"0","1"
44,"2",9,"1","13","4","0",0,0,60,"0","0"
34,"3",5,"2","7","4","0",0,0,40,"0","0"
19,"1",9,"2","7","4","1",0,0,25,"0","0"
32,"1",10,"1","2","4","0",0,0,40,"0","1"
31,"3",12,"1","7","2","1",0,0,40,"0","0"
25,"1",9,"0","5","4","0",2407,0,40,"0","0"
47,"0",9,"0","0","2","0",0,0,40,"0","1"
46,"0",7,"1","0","4","1",0,0,40,"0","0"
18,"1",8,"2","0","4","0",0,0,40,"0","0"
31,"1",10,"0","0","4","1",0,1740,20,"0","0"
28,"3",9,"0","0","4","1",0,0,40,"0","0"
38,"1",9,"0","6","4","0",0,0,48,"0","1"
33,"2",9,"0","2","4","0",0,0,40,"0","1"
17,"1",6,"2","9","4","1",0,0,15,"0","0"
41,"1",11,"0","3","4","0",0,0,40,"0","1"
46,"1",10,"0","11","4","0",15024,0,40,"0","1"
38,"3",10,"0","9","4","0",0,0,44,"0","0"
24,"1",13,"2","11","4","0",0,0,60,"0","0"
49,"1",9,"0","6","4","0",0,0,40,"0","1"
60,"0",10,"1","9","0","1",0,0,40,"0","0"
44,"1",13,"0","11","4","0",0,0,60,"0","1"
63,"2",11,"0","3","4","0",0,0,40,"0","1"
45,"2",10,"0","3","4","0",0,0,50,"0","1"
49,"1",10,"0","0","4","0",0,1902,50,"0","1"
36,"1",9,"1","11","4","1",0,0,40,"0","0"
65,"3",9,"0","7","4","0",0,0,8,"0","0"
41,"1",13,"1","3","4","0",0,0,20,"0","0"
25,"1",14,"1","7","4","1",0,0,40,"0","0"
60,"1",11,"1","0","4","0",0,0,40,"0","0"
17,"3",7,"2","9","4","1",0,0,20,"0","0"
28,"1",12,"0","3","4","1",0,0,16,"0","1"
31,"1",12,"2","2","3","0",0,0,50,"0","0"
47,"1",14,"2","9","4","1",0,0,35,"0","0"
45,"2",10,"0","13","4","0",0,0,45,"0","0"
51,"1",13,"2","9","4","0",0,0,40,"0","0"
44,"2",14,"0","3","4","1",0,1902,60,"0","1"
34,"1",9,"2","3","4","0",0,0,50,"0","0"
19,"1",10,"2","9","4","0",0,0,10,"0","0"
51,"1",9,"0","9","4","0",0,0,40,"0","1"
46,"3",9,"0","13","4","0",0,0,40,"0","0"
30,"1",16,"0","9","1","0",0,1977,40,"1","1"
37,"1",6,"0","4","4","0",0,0,35,"0","0"
56,"1",15,"0","9","4","0",0,0,45,"0","1"
29,"1",9,"0","0","4","0",0,0,45,"0","0"
46,"2",14,"0","2","4","0",0,0,50,"0","1"
55,"1",9,"0","2","4","0",0,0,40,"0","0"
45,"1",13,"1","11","4","0",8614,0,48,"0","1"
34,"1",9,"0","5","4","0",0,0,40,"0","0"
45,"1",5,"1","9","2","0",0,0,40,"0","0"
41,"1",13,"2","0","4","0",0,0,40,"0","0"
22,"1",10,"2","9","4","0",0,0,20,"0","0"
34,"1",15,"0","9","4","0",0,0,50,"0","1"
29,"1",10,"2","5","2","0",0,0,37,"0","0"
19,"0",8,"2","7","4","1",0,0,30,"0","0"
47,"3",13,"0","9","4","0",0,0,40,"0","0"
43,"2",10,"0","3","4","0",0,0,50,"0","1"
52,"1",11,"1","3","2","1",0,0,60,"0","0"
33,"2",12,"1","11","4","0",0,0,60,"0","0"
29,"1",5,"0","13","4","0",0,0,40,"0","0"
23,"1",9,"0","5","4","0",0,0,40,"0","0"
23,"1",10,"2","3","4","0",0,0,40,"0","0"
39,"1",13,"0","3","4","0",0,0,60,"0","0"
43,"1",3,"2","6","4","1",0,0,40,"0","0"
31,"1",9,"0","2","4","0",0,0,40,"0","1"
47,"2",9,"0","2","4","0",0,0,40,"0","1"
26,"1",9,"2","0","4","0",0,0,60,"0","0"
58,"3",10,"2","9","4","1",0,0,55,"0","0"
47,"2",15,"1","9","4","0",27828,0,50,"0","1"
55,"1",13,"2","12","4","1",0,1590,38,"0","0"
26,"1",9,"0","3","4","1",5013,0,40,"0","0"
28,"1",9,"2","6","4","1",0,0,40,"0","0"
36,"1",9,"0","2","2","0",0,0,40,"0","0"
40,"1",9,"0","11","4","0",0,0,50,"0","0"
19,"1",7,"2","7","4","0",0,0,40,"0","0"
63,"2",13,"0","11","4","0",10605,0,40,"0","1"
42,"1",13,"0","13","4","0",0,0,40,"0","0"
76,"1",5,"0","10","4","0",0,0,13,"0","0"
23,"3",11,"2","12","4","1",0,0,40,"0","0"
38,"2",3,"2","13","4","0",0,0,40,"0","0"
33,"3",14,"2","9","1","0",0,0,30,"1","0"
48,"3",14,"0","9","4","0",0,0,40,"0","1"
56,"1",10,"1","13","4","0",0,0,40,"0","1"
32,"1",9,"0","6","2","0",0,0,40,"0","0"
44,"3",10,"1","9","4","1",0,0,25,"0","0"
27,"1",9,"1","0","2","1",0,0,40,"0","0"
33,"0",10,"2","3","4","0",0,0,50,"0","0"
22,"1",3,"2","5","4","0",0,0,40,"0","0"
18,"1",10,"2","9","4","1",0,0,20,"0","0"
42,"1",9,"0","13","0","0",0,0,60,"0","0"
34,"1",10,"2","0","4","1",0,0,40,"0","0"
45,"0",9,"0","0","4","0",0,1672,40,"0","0"
57,"2",9,"0","11","4","0",0,0,40,"0","0"
59,"3",13,"0","9","4","0",0,0,40,"0","1"
33,"0",10,"0","3","2","1",0,0,40,"0","1"
52,"1",9,"0","4","3","0",0,0,49,"0","0"
17,"1",8,"2","11","4","1",0,0,15,"0","0"
29,"1",9,"2","7","4","0",0,0,30,"0","0"
63,"2",13,"0","11","4","0",0,0,30,"0","1"
20,"1",10,"2","5","4","0",0,0,24,"0","0"
42,"2",15,"0","9","4","0",0,1977,50,"0","1"
50,"2",9,"0","4","4","0",0,0,50,"0","0"
55,"1",9,"0","8","4","1",0,0,30,"0","0"
27,"1",12,"0","0","2","1",0,0,25,"0","0"
28,"1",13,"0","3","4","0",0,0,45,"0","0"
55,"1",11,"0","6","4","0",0,0,45,"0","0"
44,"0",10,"0","2","4","0",0,0,40,"0","0"
53,"3",10,"2","10","4","1",0,0,40,"0","0"
23,"1",9,"0","2","4","0",0,0,40,"0","0"
25,"1",9,"1","0","4","1",0,0,40,"0","0"
44,"3",13,"1","9","4","1",0,0,40,"0","0"
55,"1",14,"0","3","4","0",0,1977,40,"0","1"
48,"2",10,"0","9","4","0",0,0,35,"0","1"
46,"1",9,"0","2","4","0",0,0,40,"0","0"
26,"1",10,"2","13","4","0",0,0,40,"0","0"
30,"1",4,"1","4","4","0",0,0,45,"0","0"
32,"1",14,"0","9","4","0",0,0,40,"0","1"
52,"1",9,"0","3","4","0",0,0,48,"0","0"
52,"1",9,"0","11","4","0",7298,0,50,"0","1"
39,"1",9,"1","11","4","1",0,0,47,"0","0"
57,"3",13,"0","9","4","0",0,1902,40,"0","1"
21,"1",9,"2","2","4","0",594,0,40,"0","0"
22,"3",10,"2","7","4","0",0,0,10,"0","0"
26,"3",10,"0","7","4","0",0,0,40,"0","0"
44,"1",11,"0","3","2","0",0,0,40,"0","1"
42,"1",10,"1","0","4","1",0,0,30,"0","0"
40,"1",10,"0","13","4","0",0,0,43,"0","0"
22,"1",7,"2","2","4","0",0,0,45,"0","0"
62,"1",9,"0","2","4","0",0,0,45,"0","1"
44,"1",10,"0","2","4","0",0,0,40,"0","0"
18,"1",10,"2","9","4","1",0,0,40,"0","0"
33,"2",2,"0","2","4","0",0,0,40,"0","0"
45,"1",9,"0","3","4","0",0,0,50,"0","0"
18,"1",7,"0","5","4","0",0,0,40,"0","0"
32,"3",10,"2","2","4","0",0,0,40,"0","0"
33,"1",16,"2","9","4","1",0,0,60,"0","1"
20,"1",10,"2","9","4","0",0,0,15,"0","0"
68,"2",9,"0","4","4","0",0,0,20,"0","0"
61,"1",4,"0","11","4","0",0,0,50,"0","1"
48,"1",16,"0","9","4","0",0,0,40,"0","1"
45,"1",9,"0","11","4","0",0,0,40,"0","0"
36,"2",9,"0","11","4","1",7688,0,40,"0","1"
32,"0",9,"2","7","2","1",0,0,32,"0","0"
35,"1",13,"1","7","4","1",0,0,40,"0","0"
53,"1",4,"0","6","4","0",0,0,40,"0","0"
30,"1",10,"1","11","2","1",0,0,16,"0","0"
37,"1",9,"2","13","1","0",0,0,40,"0","0"
40,"1",13,"1","10","4","0",0,0,45,"0","0"
25,"1",10,"2","0","2","1",0,0,40,"0","0"
41,"1",9,"2","11","2","1",0,0,60,"0","0"
52,"2",9,"0","4","4","0",0,0,98,"0","1"
33,"1",9,"0","2","4","0",0,0,40,"0","0"
25,"2",9,"0","2","4","0",7298,0,40,"0","1"
53,"1",10,"0","11","4","0",0,0,55,"0","0"
44,"1",2,"2","7","4","0",0,0,10,"0","0"
38,"1",10,"1","2","4","0",0,0,58,"3","0"
33,"1",9,"1","6","4","1",0,0,40,"0","0"
24,"3",10,"0","0","4","1",0,0,45,"0","0"
65,"3",9,"1","7","2","1",0,0,25,"0","0"
29,"1",12,"0","11","4","0",0,0,60,"0","0"
39,"2",15,"0","9","4","0",99999,0,65,"0","1"
46,"3",10,"0","10","4","0",0,0,40,"0","1"
37,"1",4,"0","4","4","0",2580,0,60,"0","0"
47,"3",14,"0","3","4","0",0,0,47,"0","1"
62,"1",10,"0","7","4","0",0,0,40,"0","0"
54,"2",9,"0","11","4","0",0,0,60,"0","0"
33,"1",12,"0","2","4","0",0,0,20,"0","0"
57,"1",10,"0","3","4","0",0,1672,45,"0","0"
25,"1",12,"2","2","4","0",0,0,40,"0","0"
44,"2",10,"0","11","4","0",0,0,50,"0","1"
52,"1",13,"0","7","4","0",0,0,50,"0","0"
31,"1",9,"2","7","2","0",0,0,18,"0","0"
39,"1",14,"0","13","4","0",0,0,40,"3","0"
59,"0",9,"1","6","4","1",0,0,40,"0","0"
29,"2",9,"0","3","4","0",0,0,55,"0","0"
49,"1",4,"2","9","2","0",0,0,45,"0","0"
34,"1",5,"0","2","4","0",0,0,40,"0","0"
22,"1",13,"2","11","4","0",0,0,40,"0","0"
32,"1",13,"0","11","3","0",0,0,40,"0","0"
39,"3",9,"1","7","2","1",0,0,40,"0","0"
46,"1",14,"0","9","4","0",0,0,60,"0","0"
50,"1",9,"0","2","4","0",3103,0,40,"0","1"
34,"1",9,"2","7","4","0",0,0,40,"0","0"
28,"3",14,"0","9","4","1",0,1902,55,"0","0"
18,"1",8,"2","11","4","1",0,0,24,"0","0"
20,"1",9,"2","11","4","0",0,0,30,"0","0"
55,"3",11,"1","3","0","1",0,0,38,"0","0"
22,"1",10,"2","11","2","1",0,0,40,"0","0"
60,"2",14,"0","3","4","0",0,0,40,"0","0"
40,"1",6,"1","2","4","0",0,0,50,"0","0"
47,"3",10,"0","0","4","1",0,0,30,"0","0"
23,"1",13,"2","3","4","1",0,0,35,"0","0"
57,"3",9,"1","13","4","1",0,0,40,"0","0"
52,"1",7,"0","7","4","0",0,0,40,"0","0"
42,"1",4,"1","2","4","0",0,0,40,"0","0"
25,"1",12,"2","5","4","0",0,0,20,"0","0"
49,"2",9,"0","0","4","1",0,2377,40,"0","1"
41,"0",10,"2","10","4","0",0,0,40,"0","0"
40,"3",11,"0","7","2","0",0,0,30,"0","0"
58,"1",9,"2","13","4","0",0,0,40,"0","0"
26,"1",13,"2","7","2","1",0,0,35,"0","0"
57,"1",6,"1","0","4","1",0,0,70,"3","0"
28,"1",9,"0","11","4","0",0,1628,60,"0","0"
28,"1",10,"2","3","4","0",2174,0,55,"0","0"
17,"1",5,"2","9","2","0",0,0,40,"0","0"
39,"2",5,"0","2","4","0",0,0,40,"0","0"
28,"1",9,"0","6","2","0",0,0,40,"0","0"
42,"1",9,"0","6","4","0",4386,0,48,"0","1"
51,"2",10,"1","11","4","1",0,0,50,"0","0"
27,"1",10,"2","0","4","1",0,0,39,"0","0"
41,"1",9,"1","0","4","1",0,0,43,"0","0"
28,"1",13,"0","2","4","0",0,0,40,"0","0"
54,"2",10,"1","4","4","1",10520,0,30,"0","1"
73,"1",9,"1","9","4","1",0,0,8,"0","0"
49,"1",9,"0","0","4","1",0,0,30,"0","0"
47,"1",14,"0","3","4","0",0,0,40,"0","1"
27,"1",10,"0","2","4","0",0,0,49,"0","0"
42,"3",13,"0","9","4","1",0,0,45,"0","1"
32,"1",9,"0","0","2","1",0,0,40,"0","0"
32,"3",9,"0","7","4","0",0,0,41,"0","0"
27,"1",14,"2","11","4","0",0,0,40,"0","0"
29,"1",9,"0","2","4","0",0,0,40,"0","1"
22,"1",11,"2","9","4","0",0,0,30,"0","0"
41,"0",9,"0","0","4","0",5178,0,40,"0","1"
49,"3",10,"0","5","4","0",7298,0,40,"0","1"
58,"2",9,"0","4","4","0",0,0,50,"0","0"
41,"2",9,"0","4","4","0",7688,0,40,"0","1"
26,"1",5,"0","2","4","0",0,0,35,"0","0"
21,"1",9,"2","11","4","0",0,0,55,"0","0"
32,"1",9,"0","9","4","1",0,0,2,"0","1"
37,"1",13,"0","3","4","0",0,0,50,"0","1"
23,"1",13,"2","11","4","0",0,0,20,"0","0"
42,"2",10,"0","3","4","0",0,0,40,"0","1"
25,"1",9,"0","11","4","0",0,0,26,"0","1"
67,"1",10,"1","0","4","1",0,0,40,"0","0"
41,"3",9,"1","13","2","1",0,0,38,"0","0"
49,"3",14,"0","9","4","1",0,0,50,"0","1"
36,"1",13,"1","9","4","1",1506,0,45,"0","0"
18,"1",7,"2","2","4","0",0,0,35,"0","0"
25,"1",3,"0","5","4","0",0,0,40,"0","0"
43,"3",15,"1","9","4","0",0,0,50,"0","0"
38,"1",16,"0","3","4","1",99999,0,36,"0","1"
21,"1",10,"2","11","4","0",0,0,20,"0","0"
65,"2",13,"0","11","4","0",0,0,15,"0","0"
66,"1",11,"1","9","4","1",0,0,35,"0","0"
33,"1",7,"2","13","2","0",0,0,60,"0","0"
51,"1",9,"0","0","2","1",3411,0,38,"0","0"
27,"2",9,"0","2","4","0",0,1740,40,"0","0"
17,"1",8,"2","7","4","1",0,0,16,"0","0"
32,"1",13,"0","3","4","0",15024,0,45,"0","1"
61,"1",9,"1","9","4","1",0,0,36,"0","0"
38,"1",9,"0","6","4","0",0,0,40,"0","1"
43,"3",10,"1","0","4","1",0,0,40,"0","0"
40,"3",16,"0","9","1","0",0,0,40,"1","1"
63,"1",13,"0","11","4","0",0,1740,35,"0","0"
76,"1",10,"0","9","4","0",0,0,20,"0","1"
42,"1",12,"1","0","4","1",0,0,40,"0","0"
43,"0",13,"2","3","4","0",0,0,40,"0","1"
76,"2",14,"0","9","4","0",0,0,30,"0","1"
41,"3",15,"0","9","4","0",0,2415,45,"0","1"
30,"2",9,"2","2","4","0",0,0,40,"0","0"
30,"1",13,"2","9","4","0",0,0,50,"1","0"
53,"1",13,"1","9","3","1",0,0,20,"0","0"
28,"1",9,"2","7","2","1",0,0,52,"0","0"
25,"1",11,"2","9","4","1",3418,0,40,"0","0"
24,"1",10,"2","11","2","1",0,0,40,"0","0"
47,"1",6,"0","6","4","0",0,0,40,"0","1"
34,"2",11,"2","4","4","0",0,0,50,"0","0"
26,"1",10,"2","11","4","1",0,0,20,"0","0"
63,"1",13,"1","9","0","1",0,0,56,"0","0"
25,"1",11,"0","3","4","0",0,0,75,"0","0"
28,"1",13,"2","11","4","0",0,0,45,"0","0"
36,"1",9,"2","2","4","1",0,0,40,"0","0"
51,"2",13,"0","3","1","1",0,0,35,"1","0"
18,"1",8,"2","0","4","0",0,0,12,"0","0"
54,"0",10,"0","9","4","0",0,0,40,"0","1"
61,"1",10,"1","0","4","1",0,0,40,"0","0"
51,"1",13,"0","3","4","0",0,0,45,"0","1"
43,"1",4,"0","6","4","0",0,0,40,"0","0"
50,"3",9,"0","3","2","1",0,0,40,"0","1"
27,"1",9,"2","9","4","1",0,0,25,"0","0"
24,"1",10,"0","5","4","0",0,0,30,"0","0"
20,"3",10,"0","7","4","0",0,0,20,"0","0"
52,"1",13,"1","3","4","0",0,0,40,"0","1"
57,"3",4,"1","7","4","0",0,0,40,"0","0"
49,"2",10,"0","11","4","0",0,0,60,"0","0"
42,"2",13,"0","0","4","1",0,0,35,"0","0"
22,"1",7,"2","11","4","1",0,0,40,"0","0"
38,"1",10,"0","12","4","0",0,0,40,"0","1"
21,"1",10,"2","11","4","1",0,0,20,"0","0"
39,"0",13,"0","10","4","0",0,1887,60,"0","1"
52,"2",10,"2","9","4","1",0,0,35,"0","0"
25,"1",12,"2","12","4","1",0,0,40,"0","0"
50,"1",10,"0","7","4","1",0,0,40,"0","0"
35,"3",10,"0","3","4","0",0,0,80,"0","0"
50,"1",11,"1","9","4","1",0,0,40,"0","0"
58,"1",9,"0","2","4","0",0,0,25,"0","0"
48,"0",13,"1","3","4","0",0,0,45,"0","0"
30,"1",10,"1","0","4","1",0,0,35,"0","0"
18,"1",7,"2","5","4","0",0,0,12,"0","0"
52,"2",10,"0","11","4","0",0,0,45,"0","0"
63,"1",9,"0","11","4","0",4064,0,40,"0","0"
36,"3",14,"0","9","4","1",0,0,40,"0","1"
24,"1",10,"2","6","4","1",0,0,42,"0","0"
30,"3",12,"2","10","2","0",0,0,40,"0","0"
23,"1",9,"0","6","3","0",0,0,40,"0","0"
35,"1",9,"1","9","4","1",0,0,20,"0","0"
21,"1",13,"2","7","4","1",0,0,20,"0","0"
28,"1",10,"2","2","4","0",0,0,43,"0","0"
20,"1",9,"2","0","4","0",0,0,40,"0","0"
18,"1",7,"2","7","4","0",0,0,20,"3","0"
21,"1",10,"2","0","4","1",0,0,15,"0","0"
27,"1",9,"2","2","4","0",0,0,40,"0","0"
42,"1",10,"1","12","4","1",0,0,40,"0","0"
21,"1",10,"2","7","4","1",0,0,30,"0","0"
51,"1",10,"0","11","4","0",0,0,40,"0","1"
27,"0",13,"2","0","4","1",0,0,40,"0","0"
23,"2",9,"2","13","4","0",0,0,40,"0","0"
57,"1",10,"0","11","4","0",0,1902,40,"0","1"
22,"3",13,"2","9","4","1",0,0,12,"0","0"
59,"1",5,"0","13","4","0",0,0,60,"0","1"
38,"1",9,"1","13","4","0",0,0,40,"0","0"
20,"1",9,"2","13","4","0",0,0,40,"0","0"
90,"1",5,"2","0","4","1",0,0,40,"0","0"
35,"1",11,"0","11","4","0",0,0,40,"0","0"
50,"1",9,"0","10","4","0",0,0,38,"0","1"
45,"1",16,"0","9","4","0",0,0,50,"0","1"
44,"1",14,"0","3","4","0",0,0,50,"0","1"
23,"1",12,"2","9","4","0",0,0,40,"0","0"
34,"1",7,"0","5","4","0",0,0,40,"0","0"
23,"2",13,"1","11","4","1",0,0,43,"0","0"
39,"3",10,"0","10","4","0",0,0,40,"0","0"
19,"1",10,"2","5","4","0",0,0,55,"0","0"
54,"1",10,"0","3","4","0",0,0,40,"0","1"
40,"1",14,"1","9","4","0",0,0,43,"0","0"
44,"1",10,"2","11","4","0",0,0,50,"0","0"
31,"2",10,"0","0","4","1",0,0,20,"0","1"
25,"1",5,"1","5","4","0",0,0,40,"0","0"
33,"1",13,"0","3","4","1",0,0,32,"0","1"
32,"1",9,"2","13","4","0",0,0,60,"0","0"
36,"1",6,"0","6","4","0",0,0,40,"0","0"
47,"2",10,"0","9","3","0",0,0,55,"0","1"
80,"1",14,"1","9","4","1",0,0,10,"0","0"
21,"1",10,"2","11","4","1",0,0,8,"0","0"
35,"2",10,"0","4","4","0",0,0,60,"0","0"
77,"1",14,"1","9","4","0",0,0,45,"0","0"
30,"1",9,"0","13","4","0",5013,0,40,"0","0"
49,"1",4,"0","5","4","0",0,0,40,"0","0"
33,"1",9,"0","0","4","1",0,1740,25,"0","0"
53,"2",10,"0","4","4","0",0,0,45,"0","0"
41,"1",9,"1","5","4","0",0,0,55,"0","0"
57,"1",13,"0","6","4","0",0,0,40,"3","1"
19,"1",10,"2","7","4","1",0,0,40,"0","0"
28,"1",13,"2","3","4","1",0,0,45,"0","0"
42,"0",14,"1","0","4","0",0,2001,60,"0","0"
29,"2",10,"0","4","4","0",0,0,55,"0","0"
38,"1",11,"1","9","4","1",0,0,25,"0","0"
26,"1",10,"2","7","4","0",0,0,20,"0","0"
41,"1",10,"2","2","4","0",0,3004,60,"0","1"
36,"2",16,"2","9","4","0",0,0,40,"0","1"
28,"1",9,"0","3","4","0",0,0,40,"0","0"
25,"2",13,"2","0","2","1",0,0,20,"0","0"
42,"2",9,"0","4","4","0",0,0,60,"0","0"
32,"1",9,"2","2","4","0",0,0,40,"0","0"
32,"1",12,"2","0","4","0",0,0,30,"0","0"
37,"1",3,"0","2","4","0",0,0,40,"0","0"
39,"3",9,"0","10","4","0",0,0,56,"0","0"
49,"1",13,"0","2","4","0",0,0,40,"0","0"
24,"1",5,"2","9","4","1",0,0,20,"0","0"
19,"1",9,"2","11","4","1",0,0,40,"0","0"
31,"1",9,"0","13","4","0",0,0,40,"0","0"
40,"1",9,"1","6","4","1",0,0,40,"0","0"
29,"1",4,"2","5","4","0",0,0,30,"0","0"
59,"1",9,"0","4","4","0",0,0,48,"0","0"
52,"1",12,"0","10","4","0",0,0,40,"0","1"
27,"1",13,"2","3","4","0",0,0,40,"0","0"
45,"3",13,"0","9","4","0",0,0,45,"0","1"
58,"1",13,"0","7","1","0",0,0,40,"4","0"
53,"1",13,"2","3","4","0",0,0,40,"0","0"
23,"1",9,"2","5","4","0",0,0,25,"0","0"
35,"1",7,"1","5","4","0",0,0,40,"0","0"
49,"1",9,"0","3","4","0",0,0,40,"0","0"
49,"1",12,"1","3","4","1",0,0,40,"0","0"
25,"1",8,"2","2","4","0",0,0,40,"0","0"
47,"1",14,"1","9","4","1",0,0,50,"0","1"
28,"1",12,"1","0","4","1",0,0,40,"0","0"
20,"1",10,"2","3","4","1",0,0,30,"0","0"
74,"1",3,"0","9","4","0",0,0,56,"0","0"
19,"1",9,"2","6","4","0",0,0,24,"0","0"
28,"1",9,"0","6","4","0",2580,0,40,"0","0"
31,"1",10,"1","0","2","1",0,0,40,"0","0"
61,"1",10,"0","9","4","0",0,0,40,"0","0"
30,"1",11,"0","5","4","0",0,0,53,"0","0"
20,"1",10,"2","9","4","0",0,0,40,"3","0"
35,"1",4,"0","6","4","0",0,0,40,"0","1"
23,"1",13,"2","7","4","0",0,0,40,"0","0"
25,"1",13,"0","3","4","1",0,0,30,"0","1"
30,"1",14,"2","9","4","0",0,0,45,"0","1"
26,"1",9,"2","2","4","0",0,0,35,"0","0"
34,"3",9,"0","13","4","0",0,0,45,"0","0"
49,"1",13,"1","3","2","1",0,0,40,"0","0"
35,"1",10,"0","5","4","0",0,2042,40,"0","0"
38,"1",9,"2","11","4","1",0,0,40,"0","0"
36,"1",9,"0","5","2","0",0,0,20,"0","0"
33,"1",9,"0","9","0","0",0,0,48,"0","1"
54,"1",10,"2","7","4","1",0,0,40,"0","0"
19,"3",9,"2","2","4","0",0,0,40,"0","0"
18,"4",6,"2","9","4","0",0,0,40,"0","0"
28,"2",9,"2","2","4","0",0,0,40,"0","0"
43,"2",9,"0","11","4","0",0,0,40,"0","0"
49,"3",3,"0","7","4","0",0,0,40,"0","0"
25,"1",13,"2","9","4","0",0,0,70,"0","0"
17,"1",6,"2","11","4","0",0,0,20,"0","0"
41,"2",13,"0","11","4","0",0,0,60,"0","1"
30,"1",10,"0","13","2","0",0,0,35,"0","0"
90,"3",14,"0","3","4","0",20051,0,60,"0","1"
25,"1",9,"2","10","4","0",0,0,40,"0","0"
27,"1",11,"0","11","4","0",0,0,35,"0","0"
29,"1",9,"0","2","4","0",0,0,40,"0","0"
55,"1",10,"0","10","2","0",0,0,40,"0","1"
31,"0",13,"2","3","2","1",0,0,40,"0","0"
43,"1",11,"0","2","4","0",0,0,99,"0","0"
63,"1",14,"1","9","4","1",0,0,40,"0","1"
46,"1",4,"0","13","4","0",0,0,40,"0","0"
59,"1",9,"0","11","4","0",0,0,40,"0","0"
42,"1",13,"0","3","2","1",0,0,50,"0","1"
26,"1",13,"2","0","4","1",0,0,20,"0","0"
26,"1",10,"0","11","4","0",0,0,45,"0","0"
20,"1",10,"2","9","4","1",0,0,30,"0","0"
19,"1",9,"2","9","2","1",0,0,40,"0","0"
61,"1",5,"1","5","4","0",0,0,40,"0","1"
23,"3",9,"0","3","4","0",0,0,40,"0","0"
24,"1",9,"0","0","4","1",0,0,40,"0","0"
35,"1",13,"1","12","4","0",7430,0,40,"3","1"
42,"2",9,"0","11","4","0",0,0,12,"0","0"
31,"1",8,"1","7","4","1",0,0,21,"0","0"
31,"1",9,"0","6","4","1",0,0,55,"0","0"
63,"1",13,"1","0","4","1",0,0,25,"0","0"
29,"3",11,"2","12","4","1",0,1590,64,"0","0"
43,"3",13,"0","9","4","0",0,0,40,"0","0"
22,"1",13,"2","0","1","1",0,0,10,"1","0"
17,"1",7,"2","7","4","0",0,0,25,"0","0"
23,"2",13,"2","0","4","0",0,2231,40,"0","1"
35,"1",5,"1","2","4","0",0,0,45,"0","0"
32,"1",9,"1","7","3","1",0,0,28,"0","0"
50,"2",13,"0","3","4","0",15024,0,60,"0","1"
26,"3",14,"0","9","4","1",0,0,40,"0","0"
32,"1",13,"0","3","4","0",0,0,40,"0","0"
29,"1",11,"0","2","4","0",0,0,50,"0","0"
57,"1",10,"0","9","4","0",0,0,40,"0","1"
90,"1",14,"2","3","2","0",0,0,50,"0","1"
35,"1",11,"1","9","4","1",0,0,40,"0","1"
31,"2",10,"0","11","2","0",0,0,60,"0","1"
60,"1",9,"1","11","4","1",0,0,33,"0","0"
21,"1",11,"0","0","4","1",0,1579,40,"0","0"
71,"3",14,"1","9","4","1",0,0,40,"0","0"
22,"1",11,"2","7","4","0",0,0,30,"0","0"
50,"3",9,"1","0","4","1",0,0,40,"0","0"
37,"1",10,"0","11","4","0",0,0,45,"0","1"
23,"1",9,"2","0","1","1",0,0,40,"1","0"
74,"1",9,"0","7","4","0",0,0,30,"0","0"
67,"1",10,"0","11","4","0",0,1844,70,"0","0"
59,"1",10,"0","2","4","0",0,0,43,"0","1"
28,"1",9,"0","13","4","0",0,1740,40,"0","0"
45,"1",9,"0","4","0","0",0,0,40,"0","0"
63,"2",10,"0","4","4","0",0,0,20,"0","0"
39,"1",13,"2","9","4","1",0,0,63,"0","0"
33,"3",10,"1","7","2","1",0,0,40,"0","0"
32,"1",13,"2","7","1","0",0,0,40,"4","0"
34,"1",13,"0","3","4","0",0,1977,45,"0","1"
29,"3",14,"0","0","4","0",0,0,36,"0","0"
22,"1",9,"0","6","4","0",0,0,40,"0","0"
53,"1",13,"1","11","4","1",13550,0,43,"0","1"
46,"1",11,"0","2","4","0",0,0,42,"0","0"
51,"1",10,"0","7","4","1",0,0,40,"0","1"
44,"1",15,"1","9","4","1",2354,0,99,"0","0"
56,"3",9,"1","0","4","1",0,0,40,"0","0"
27,"1",13,"2","0","2","1",0,0,40,"0","0"
52,"1",5,"0","6","1","1",0,0,30,"1","0"
39,"1",13,"2","9","4","0",0,0,40,"0","1"
45,"0",10,"0","3","4","0",7688,0,40,"0","1"
33,"1",9,"1","0","4","0",0,0,40,"0","0"
35,"1",9,"2","9","4","1",0,0,4,"0","0"
46,"1",3,"0","2","4","1",0,0,45,"3","0"
35,"1",8,"0","2","4","1",0,0,50,"0","0"
33,"1",9,"0","3","2","0",0,0,50,"0","0"
48,"1",13,"0","11","4","0",0,0,40,"0","0"
